x_coords,y_coords,pa,t,missing,ID,video_index,step_5,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
996.7999878,1279.5,1304,861109698,0,1776yy,70,70,14,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1059.699951,1231.800049,1250,861109899,0,1776yy,70,71,14.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1059.199951,1231.800049,1244,861110099,0,1776yy,70,72,14.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1068.599976,1235.099976,1287,861110298,0,1776yy,70,73,14.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
841.2000122,339.3999939,1274,861110497,0,1776yy,70,74,14.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
867.9000244,266.1000061,1279,861110697,0,1776yy,70,75,15,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
923.9000244,1022.799988,921,861110898,0,1776yy,70,76,15.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
886.5999756,582.7999878,1315,861111097,0,1776yy,70,77,15.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
885.2999878,582.7000122,1388,861111297,0,1776yy,70,78,15.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
872.5999756,591.4000244,1325,861111498,0,1776yy,70,79,15.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
920.7000122,743,1368,861111698,0,1776yy,70,80,16,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
899.2000122,743,1367,861111897,0,1776yy,70,81,16.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
824.7000122,771.7000122,1367,861112097,0,1776yy,70,82,16.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
813.5999756,745.7000122,1074,861112297,0,1776yy,70,83,16.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
832,323.8999939,1279,861112497,0,1776yy,70,84,16.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
382.2999878,871.7999878,1488,861112697,0,1776yy,70,85,17,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
439.2000122,1173.400024,1454,861112897,0,1776yy,70,86,17.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
260.8999939,1241.300049,1381,861113097,0,1776yy,70,87,17.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
894.0999756,1338.099976,447,861113338,0,1776yy,70,88,17.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
801.5,443.1000061,1325,861113498,0,1776yy,70,89,17.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
830.5,688.0999756,1420,861113698,0,1776yy,70,90,18,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
814.5999756,676.2999878,1369,861113897,0,1776yy,70,91,18.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
905.5,703.7999878,1411,861114097,0,1776yy,70,92,18.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
871,774.0999756,1379,861114297,0,1776yy,70,93,18.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
882.4000244,734.9000244,1415,861114498,0,1776yy,70,94,18.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1029.5,371.5,1234,861114697,0,1776yy,70,95,19,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1250.900024,361.7000122,1136,861114897,0,1776yy,70,96,19.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1260,362.2000122,1220,861115097,0,1776yy,70,97,19.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1767.400024,1151.400024,1352,861115297,0,1776yy,70,98,19.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1762.400024,1158,1369,861115497,0,1776yy,70,99,19.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
406,987,1284,861115697,0,1776yy,70,100,20,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1838.800049,1255.199951,1223,861115897,0,1776yy,70,101,20.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1805.199951,1101.300049,1209,861116097,0,1776yy,70,102,20.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1727.5,259.5,1162,861116297,0,1776yy,70,103,20.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1734.699951,318.7000122,1184,861116497,0,1776yy,70,104,20.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1530.099976,307,1255,861116697,0,1776yy,70,105,21,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1522.900024,308.7000122,1296,861116897,0,1776yy,70,106,21.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
737.7000122,333.2000122,1343,861117097,0,1776yy,70,107,21.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
726.5,361.7999878,1365,861117298,0,1776yy,70,108,21.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1106.400024,367.5,1365,861117497,0,1776yy,70,109,21.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1100.199951,360.2999878,1367,861117698,0,1776yy,70,110,22,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1418.599976,1427.199951,434,861117919,0,1776yy,70,111,22.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1191.300049,384.2999878,1371,861118097,0,1776yy,70,112,22.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1253.5,340.7999878,1372,861118297,0,1776yy,70,113,22.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1062.199951,337.2999878,1262,861118497,0,1776yy,70,114,22.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1056,336.2999878,1257,861118697,0,1776yy,70,115,23,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1874.400024,343,1307,861118897,0,1776yy,70,116,23.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1857.199951,337.6000061,1379,861119097,0,1776yy,70,117,23.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1626.599976,312.6000061,1417,861119297,0,1776yy,70,118,23.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1626.699951,305.8999939,1413,861119498,0,1776yy,70,119,23.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1519.800049,241.5,1430,861119697,0,1776yy,70,120,24,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
960.7999878,270.2000122,1395,861119897,0,1776yy,70,121,24.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1027.599976,262.3999939,1315,861120097,0,1776yy,70,122,24.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1032,265.2999878,1328,861120297,0,1776yy,70,123,24.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
77.30000305,254.1999969,1380,861120498,0,1776yy,70,124,24.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
143.3000031,253.1999969,1376,861120697,0,1776yy,70,125,25,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
760.9000244,439,1432,861120897,0,1776yy,70,126,25.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1238.900024,536.2000122,1427,861121097,0,1776yy,70,127,25.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1547,1268.400024,1555,861121297,0,1776yy,70,128,25.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1524.699951,1009.900024,1605,861121498,0,1776yy,70,129,25.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1156.5,1084.300049,1555,861121698,0,1776yy,70,130,26,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1155.099976,1054.800049,1504,861121897,0,1776yy,70,131,26.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1074,862.4000244,1437,861122098,0,1776yy,70,132,26.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1593.5,472.8999939,1397,861122297,0,1776yy,70,133,26.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1390.099976,1110.300049,1534,861122498,0,1776yy,70,134,26.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1385.900024,1008.299988,1618,861122697,0,1776yy,70,135,27,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1574.900024,1045.5,1603,861122897,0,1776yy,70,136,27.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1498.5,1054.099976,1579,861123097,0,1776yy,70,137,27.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1503.800049,1051.099976,1596,861123297,0,1776yy,70,138,27.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1456.699951,1128.199951,1662,861123497,0,1776yy,70,139,27.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1487.800049,1050,1679,861123697,0,1776yy,70,140,28,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1482.5,1050.400024,1635,861123898,0,1776yy,70,141,28.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1471.800049,1050.800049,1625,861124097,0,1776yy,70,142,28.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1455.900024,1008.299988,1656,861124297,0,1776yy,70,143,28.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1463,1013.5,1676,861124497,0,1776yy,70,144,28.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1459.099976,1027.800049,1582,861124697,0,1776yy,70,145,29,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1663.699951,1030.199951,1542,861124898,0,1776yy,70,146,29.2,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1885.5,1068.199951,1590,861125097,0,1776yy,70,147,29.4,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1840.900024,951.0999756,1624,861125297,0,1776yy,70,148,29.6,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1472.900024,851.0999756,1691,861125498,0,1776yy,70,149,29.8,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1523.199951,856.5999756,1601,861125698,0,1776yy,70,150,30,70,MARCH_6a_c.mov,The March of the Penguins,documentary/family,0,0,5,0,4
1024.900024,591.2999878,1131,861650576,0,1776yy,202,1,0.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1162,603.5999756,1070,861650776,0,1776yy,202,2,0.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1354.900024,667.5,1039,861650977,0,1776yy,202,3,0.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1646.599976,860.7999878,1064,861651176,0,1776yy,202,4,0.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1630.199951,859.4000244,1163,861651376,0,1776yy,202,5,1,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1634,1005.099976,1221,861651577,0,1776yy,202,6,1.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1534.699951,395.8999939,1268,861651776,0,1776yy,202,7,1.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1091.599976,427,1273,861651976,0,1776yy,202,8,1.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1108.099976,344.2999878,1191,861652176,0,1776yy,202,9,1.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1135,341.2999878,1135,861652376,0,1776yy,202,10,2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2249.899902,668,1123,861652576,0,1776yy,202,11,2.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2130.199951,879.7999878,1163,861652776,0,1776yy,202,12,2.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2100.600098,877.5,1204,861652976,0,1776yy,202,13,2.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1215.099976,903.9000244,1301,861653176,0,1776yy,202,14,2.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1191.900024,900.5,1344,861653376,0,1776yy,202,15,3,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
969,499.8999939,1375,861653576,0,1776yy,202,16,3.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
977.2999878,367.7999878,1347,861653776,0,1776yy,202,17,3.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
952,374,1301,861653977,0,1776yy,202,18,3.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1332.400024,403.7000122,1236,861654176,0,1776yy,202,19,3.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1894.800049,483.2000122,1197,861654376,0,1776yy,202,20,4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2132.100098,572.2000122,1199,861654577,0,1776yy,202,21,4.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2119.899902,578.9000244,1240,861654776,0,1776yy,202,22,4.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1947,951.5,1300,861654976,0,1776yy,202,23,4.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1624.800049,950,1308,861655177,0,1776yy,202,24,4.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1646.800049,960.5999756,1321,861655376,0,1776yy,202,25,5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1333.099976,985.2000122,1407,861655576,0,1776yy,202,26,5.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1315.800049,957.0999756,1494,861655776,0,1776yy,202,27,5.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1866.599976,766,1539,861655976,0,1776yy,202,28,5.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1858.599976,792,1580,861656176,0,1776yy,202,29,5.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1230.400024,844.7999878,1600,861656376,0,1776yy,202,30,6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1198.5,841.2999878,1556,861656576,0,1776yy,202,31,6.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1073.699951,418.8999939,1504,861656777,0,1776yy,202,32,6.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1490.599976,595.5999756,1449,861656976,0,1776yy,202,33,6.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
690,395.7999878,1377,861657176,0,1776yy,202,34,6.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
678.9000244,395,1361,861657376,0,1776yy,202,35,7,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
653.9000244,359.5,1339,861657576,0,1776yy,202,36,7.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
634.2999878,346.7999878,1343,861657777,0,1776yy,202,37,7.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
312,278.2000122,1269,861657976,0,1776yy,202,38,7.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1051.699951,587.5,1236,861658177,0,1776yy,202,39,7.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1818.900024,533,1214,861658376,0,1776yy,202,40,8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2080.199951,330.5,1293,861658576,0,1776yy,202,41,8.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1948.5,307.2000122,1362,861658776,0,1776yy,202,42,8.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2122.899902,248,1299,861658976,0,1776yy,202,43,8.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2353.300049,1046.900024,1376,861659176,0,1776yy,202,44,8.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2390.5,943.7000122,1434,861659376,0,1776yy,202,45,9,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2101.100098,1011.700012,1321,861659576,0,1776yy,202,46,9.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2098.699951,1007,1272,861659777,0,1776yy,202,47,9.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2114.800049,995.7999878,1291,861659976,0,1776yy,202,48,9.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2218.100098,350.8999939,1259,861660176,0,1776yy,202,49,9.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2169.899902,352.1000061,1220,861660376,0,1776yy,202,50,10,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2289.800049,388.7999878,1268,861660576,0,1776yy,202,51,10.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1873,409.3999939,1329,861660776,0,1776yy,202,52,10.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1444.199951,330.6000061,1407,861660976,0,1776yy,202,53,10.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1392.300049,321,1439,861661176,0,1776yy,202,54,10.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1881.5,329.6000061,1454,861661376,0,1776yy,202,55,11,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2008.5,369.5,1488,861661576,0,1776yy,202,56,11.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1954.400024,355.2000122,1502,861661777,0,1776yy,202,57,11.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1435.300049,444.2999878,1553,861661976,0,1776yy,202,58,11.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1147.400024,404.2999878,1548,861662176,0,1776yy,202,59,11.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1084.900024,402.6000061,1528,861662376,0,1776yy,202,60,12,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1166.400024,509.6000061,1497,861662577,0,1776yy,202,61,12.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1260,519.7999878,1519,861662777,0,1776yy,202,62,12.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1482.900024,547,1518,861662976,0,1776yy,202,63,12.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1615.699951,937.7999878,1574,861663176,0,1776yy,202,64,12.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1794.300049,1008.5,1555,861663377,0,1776yy,202,65,13,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1184.300049,388.5,1412,861663576,0,1776yy,202,66,13.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1144,417.7000122,1353,861663776,0,1776yy,202,67,13.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1268.199951,370.2000122,1374,861663976,0,1776yy,202,68,13.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1285.699951,1041.5,1511,861664176,0,1776yy,202,69,13.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1355.5,1072,1554,861664376,0,1776yy,202,70,14,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
883.0999756,477.5,1447,861664576,0,1776yy,202,71,14.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1102.900024,421.3999939,1367,861664777,0,1776yy,202,72,14.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1142.400024,1191.599976,1447,861664977,0,1776yy,202,73,14.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1053.5,1095.800049,1506,861665176,0,1776yy,202,74,14.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
978.5,1113.400024,1489,861665376,0,1776yy,202,75,15,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
898.7999878,1127.199951,1374,861665576,0,1776yy,202,76,15.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
774.2000122,1101.099976,1385,861665776,0,1776yy,202,77,15.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
694,1102.699951,1402,861665977,0,1776yy,202,78,15.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
600.5999756,1109.699951,1395,861666176,0,1776yy,202,79,15.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
503.2999878,1120.400024,1290,861666376,0,1776yy,202,80,16,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
409.2000122,1130.699951,1276,861666576,0,1776yy,202,81,16.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
332.2999878,1137,1331,861666776,0,1776yy,202,82,16.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2151.899902,334,1199,861666976,0,1776yy,202,83,16.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2130.199951,355.6000061,1165,861667176,0,1776yy,202,84,16.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1674.699951,705,1208,861667376,0,1776yy,202,85,17,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1280.900024,727.2999878,1228,861667576,0,1776yy,202,86,17.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1136.099976,815.9000244,1255,861667776,0,1776yy,202,87,17.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1134.300049,849.5,1288,861667977,0,1776yy,202,88,17.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1455.199951,477,1261,861668177,0,1776yy,202,89,17.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1253.199951,714,1208,861668376,0,1776yy,202,90,18,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1259,715,1166,861668577,0,1776yy,202,91,18.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1251.699951,735.5,1159,861668776,0,1776yy,202,92,18.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1359.199951,842.7000122,1188,861668976,0,1776yy,202,93,18.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1246.5,841.7999878,1222,861669176,0,1776yy,202,94,18.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1553.300049,517,1136,861669376,0,1776yy,202,95,19,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1546.300049,531.7999878,1091,861669576,0,1776yy,202,96,19.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1532.900024,538.0999756,1036,861669776,0,1776yy,202,97,19.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1531.199951,545.9000244,1048,861669976,0,1776yy,202,98,19.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1417.900024,554.7000122,1077,861670176,0,1776yy,202,99,19.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1487.099976,532.4000244,1105,861670377,0,1776yy,202,100,20,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1509.300049,535,1125,861670576,0,1776yy,202,101,20.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1405,615.2999878,1133,861670776,0,1776yy,202,102,20.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1372.699951,581.5999756,1141,861670977,0,1776yy,202,103,20.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1367.099976,698.2000122,1154,861671177,0,1776yy,202,104,20.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1348.5,693.5,1151,861671376,0,1776yy,202,105,21,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1329,690.9000244,1138,861671576,0,1776yy,202,106,21.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1432.199951,577.9000244,1087,861671777,0,1776yy,202,107,21.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1211.099976,693.9000244,1100,861671976,0,1776yy,202,108,21.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1211.900024,672.9000244,1151,861672176,0,1776yy,202,109,21.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1213.5,669.2000122,1212,861672376,0,1776yy,202,110,22,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1218.699951,682.2999878,1120,861672576,0,1776yy,202,111,22.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1329.199951,664.7999878,1081,861672776,0,1776yy,202,112,22.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1327,647.2999878,1072,861672977,0,1776yy,202,113,22.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
