x_coords,y_coords,pa,t,missing,ID,video_index,step*2,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
1717,583.7000122,651,426185879,0,2086ty,203,21,10.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1377.300049,394,758,426186379,0,2086ty,203,22,11,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1940.099976,523.0999756,783,426186878,0,2086ty,203,23,11.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2248.600098,373.1000061,722,426187378,0,2086ty,203,24,12,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2248,346,726,426187878,0,2086ty,203,25,12.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2191.5,336.6000061,717,426188379,0,2086ty,203,26,13,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1897.400024,605.2999878,759,426188879,0,2086ty,203,27,13.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2184.300049,458.8999939,743,426189378,0,2086ty,203,28,14,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2185.399902,400,768,426189878,0,2086ty,203,29,14.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2173.100098,373.2000122,765,426190378,0,2086ty,203,30,15,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2201.399902,363.1000061,749,426190878,0,2086ty,203,31,15.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1094,481.2999878,770,426191379,0,2086ty,203,32,16,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
514.9000244,418.5,710,426191878,0,2086ty,203,33,16.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
449.7999878,350.8999939,735,426192378,0,2086ty,203,34,17,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
542.7000122,341.7999878,718,426192878,0,2086ty,203,35,17.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
693,337.2000122,744,426193378,0,2086ty,203,36,18,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
714.4000244,358.2000122,797,426193879,0,2086ty,203,37,18.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
832.7999878,438.8999939,841,426194379,0,2086ty,203,38,19,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
865.5,358.2999878,815,426194878,0,2086ty,203,39,19.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
915,348.7999878,796,426195379,0,2086ty,203,40,20,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2333.800049,339.7000122,741,426195879,0,2086ty,203,41,20.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1558.900024,547.2999878,731,426196378,0,2086ty,203,42,21,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
990.7000122,372.5,778,426196878,0,2086ty,203,43,21.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
839.9000244,404.6000061,802,426197378,0,2086ty,203,44,22,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
541.2000122,598.2999878,855,426197878,0,2086ty,203,45,22.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
660.5999756,425.3999939,801,426198378,0,2086ty,203,46,23,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
715.7000122,501,872,426198878,0,2086ty,203,47,23.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
744,761.7000122,880,426199379,0,2086ty,203,48,24,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
682.2999878,932.0999756,876,426199878,0,2086ty,203,49,24.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
491.2000122,994.5999756,832,426200378,0,2086ty,203,50,25,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
627,388.8999939,738,426200879,0,2086ty,203,51,25.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1322,376.3999939,783,426201379,0,2086ty,203,52,26,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1830.699951,611.5,768,426201878,0,2086ty,203,53,26.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
478.1000061,383.8999939,757,426202379,0,2086ty,203,54,27,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
286.5,283.7000122,774,426202878,0,2086ty,203,55,27.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1578.300049,546.5,850,426203379,0,2086ty,203,56,28,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
330.7999878,317.2999878,892,426203878,0,2086ty,203,57,28.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
338,287.6000061,836,426204378,0,2086ty,203,58,29,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
362.5,308.3999939,858,426204878,0,2086ty,203,59,29.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
395.7999878,318.3999939,840,426205378,0,2086ty,203,60,30,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2214.100098,384.5,771,426205878,0,2086ty,203,61,30.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1313.5,739.0999756,837,3755697,0,2094ne,179,1,0.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1444.900024,583.2000122,897,3756197,0,2094ne,179,2,1,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1307.900024,533.7000122,1017,3756697,0,2094ne,179,3,1.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1080.800049,692.7000122,1055,3757197,0,2094ne,179,4,2,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1123.5,699.2000122,1075,3757698,0,2094ne,179,5,2.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1359.800049,744.4000244,1094,3758197,0,2094ne,179,6,3,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
664.5,618.5,1128,3758698,0,2094ne,179,7,3.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
443.8999939,505.1000061,1100,3759197,0,2094ne,179,8,4,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
770.7999878,376.7000122,1077,3759697,0,2094ne,179,9,4.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1809.5,743.4000244,1088,3760197,0,2094ne,179,10,5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1554.300049,761.0999756,1073,3760697,0,2094ne,179,11,5.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1348.800049,658.7999878,1029,3761197,0,2094ne,179,12,6,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1162,556.2000122,1018,3761697,0,2094ne,179,13,6.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1453.800049,357.7999878,1056,3762197,0,2094ne,179,14,7,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
697.5999756,386.2999878,1096,3762697,0,2094ne,179,15,7.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
393.7999878,569.7000122,1077,3763198,0,2094ne,179,16,8,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
2174.5,632.0999756,964,3763698,0,2094ne,179,17,8.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
2153.399902,617.0999756,942,3764197,0,2094ne,179,18,9,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1898.900024,646.7000122,967,3764697,0,2094ne,179,19,9.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1337.099976,450.7999878,1047,3765197,0,2094ne,179,20,10,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1560.099976,596.4000244,1093,3765698,0,2094ne,179,21,10.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1329.699951,644.0999756,1095,3766198,0,2094ne,179,22,11,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1032.599976,608.0999756,1059,3766697,0,2094ne,179,23,11.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1062.900024,756.4000244,1076,3767198,0,2094ne,179,24,12,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
733.7999878,605.5,1069,3767697,0,2094ne,179,25,12.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1110.699951,605.7000122,1100,3768198,0,2094ne,179,26,13,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1130,524.2000122,1112,3768697,0,2094ne,179,27,13.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1102.199951,381.2999878,1088,3769197,0,2094ne,179,28,14,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1099.800049,374.5,1066,3769697,0,2094ne,179,29,14.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1273.699951,491.2000122,1043,3770197,0,2094ne,179,30,15,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1292,437.2999878,1044,3770697,0,2094ne,179,31,15.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
583.7999878,596.7999878,1126,3771198,0,2094ne,179,32,16,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
983,610.5999756,1156,3771698,0,2094ne,179,33,16.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
945.9000244,637.5999756,1163,3772198,0,2094ne,179,34,17,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
989.5999756,685.2000122,1178,3772698,0,2094ne,179,35,17.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1225.300049,738.2000122,1176,3773197,0,2094ne,179,36,18,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
984.7999878,855.2999878,1123,3773697,0,2094ne,179,37,18.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
996.5,691.4000244,1140,3774197,0,2094ne,179,38,19,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1163.300049,603.0999756,1149,3774698,0,2094ne,179,39,19.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1143,574.5999756,1145,3775197,0,2094ne,179,40,20,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
931.5999756,643.7000122,1194,3775698,0,2094ne,179,41,20.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
897.2000122,620.2000122,1169,3776197,0,2094ne,179,42,21,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
864.9000244,508.6000061,1141,3776698,0,2094ne,179,43,21.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
924.9000244,414.2000122,1121,3777197,0,2094ne,179,44,22,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
987.4000244,683,1145,3777697,0,2094ne,179,45,22.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1325.699951,738.9000244,1172,3778198,0,2094ne,179,46,23,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1151.900024,700.5999756,1194,3778698,0,2094ne,179,47,23.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1427.5,518.2000122,1195,3779197,0,2094ne,179,48,24,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
977.5,664.9000244,1148,3779697,0,2094ne,179,49,24.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1401.599976,775.5,1070,3780198,0,2094ne,179,50,25,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1451.900024,405.7000122,1024,3780698,0,2094ne,179,51,25.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1344.699951,372.5,1023,3781197,0,2094ne,179,52,26,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1278.199951,262.7000122,1039,3781698,0,2094ne,179,53,26.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1141,313.2999878,1046,3782197,0,2094ne,179,54,27,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
980.7000122,367.1000061,1059,3782698,0,2094ne,179,55,27.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
940.0999756,316.5,1050,3783197,0,2094ne,179,56,28,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
746.5,449.8999939,1085,3783697,0,2094ne,179,57,28.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
867.2999878,648.9000244,1093,3784198,0,2094ne,179,58,29,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1170.400024,593.0999756,1115,3784697,0,2094ne,179,59,29.5,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1584.400024,745.7000122,1145,3785197,0,2094ne,179,60,30,179,Spide_8a_c.mov,Spiderman 3,action/drama/fantasy,1,3,0,2,1
1549.099976,1275.099976,387,4199728,0,2094ne,202,1,0.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1763.900024,894.5999756,682,4200228,0,2094ne,202,2,1,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1129.199951,507.7999878,650,4200728,0,2094ne,202,3,1.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1872.900024,786.2000122,640,4201228,0,2094ne,202,4,2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1548,711.2999878,633,4201729,0,2094ne,202,5,2.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2172.600098,879.7999878,638,4202228,0,2094ne,202,6,3,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1274.300049,915.7999878,681,4202728,0,2094ne,202,7,3.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2093.199951,707.9000244,652,4203229,0,2094ne,202,8,4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1136.5,472.3999939,625,4203729,0,2094ne,202,9,4.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1807.699951,827.7000122,637,4204228,0,2094ne,202,10,5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2059,516.7000122,619,4204728,0,2094ne,202,11,5.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1771.300049,533,639,4205229,0,2094ne,202,12,6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2041,448.6000061,648,4205728,0,2094ne,202,13,6.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1762.900024,797.7999878,638,4206228,0,2094ne,202,14,7,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1958.099976,772.5,677,4206730,0,2094ne,202,15,7.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2135.5,670.4000244,688,4207230,0,2094ne,202,16,8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2095.800049,386.7999878,678,4207729,0,2094ne,202,17,8.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2331.100098,798.7999878,660,4208229,0,2094ne,202,18,9,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1841,381.2000122,678,4208728,0,2094ne,202,19,9.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2076.300049,506.3999939,677,4209228,0,2094ne,202,20,10,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1495,362.5,701,4209728,0,2094ne,202,21,10.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2227.5,935.5,693,4210228,0,2094ne,202,22,11,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2062.300049,528.2999878,680,4210728,0,2094ne,202,23,11.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1098.5,556.0999756,691,4211228,0,2094ne,202,24,12,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1516.099976,840.2000122,702,4211729,0,2094ne,202,25,12.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
731.5,277.7999878,690,4212228,0,2094ne,202,26,13,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1380.099976,960.4000244,715,4212728,0,2094ne,202,27,13.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
534,243.5,699,4213228,0,2094ne,202,28,14,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1454.099976,314.3999939,714,4213729,0,2094ne,202,29,14.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2140.800049,1172.400024,427,4214270,0,2094ne,202,30,15,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1388.900024,762.2999878,754,4214729,0,2094ne,202,31,15.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1948.099976,685.2999878,688,4215228,0,2094ne,202,32,16,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1928.599976,594.2999878,702,4215728,0,2094ne,202,33,16.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1406,867.2000122,716,4216228,0,2094ne,202,34,17,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1377.699951,892.9000244,728,4216728,0,2094ne,202,35,17.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1060.900024,817.5999756,720,4217228,0,2094ne,202,36,18,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1188.5,780.0999756,700,4217729,0,2094ne,202,37,18.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1222.5,732.9000244,692,4218228,0,2094ne,202,38,19,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1170,834.5,694,4218728,0,2094ne,202,39,19.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1536,749.9000244,679,4219228,0,2094ne,202,40,20,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2505.699951,1094.199951,162,4219780,0,2094ne,202,41,20.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1205.199951,935.5999756,724,4220229,0,2094ne,202,42,21,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1413,986.0999756,723,4220728,0,2094ne,202,43,21.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1349.699951,703.0999756,684,4221228,0,2094ne,202,44,22,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1101.300049,665.0999756,713,4221728,0,2094ne,202,45,22.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1279.699951,636,690,4222229,0,2094ne,202,46,23,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1269.900024,646.9000244,687,4222728,0,2094ne,202,47,23.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1255.900024,765.5999756,699,4223229,0,2094ne,202,48,24,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1517.199951,1052.900024,562,4223728,0,2094ne,202,49,24.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1540.300049,641.7000122,670,4224229,0,2094ne,202,50,25,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1496.199951,644.5,687,4224728,0,2094ne,202,51,25.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1423.699951,653.9000244,713,4225228,0,2094ne,202,52,26,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1230.699951,569,754,4225728,0,2094ne,202,53,26.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1557.199951,477.2000122,761,4226228,0,2094ne,202,54,27,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1639.5,1388.800049,480,4226888,0,2094ne,202,55,27.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1384.099976,553.2000122,776,4227229,0,2094ne,202,56,28,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1609.400024,499.7000122,737,4227729,0,2094ne,202,57,28.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1637.900024,759.0999756,692,4228228,0,2094ne,202,58,29,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1155.099976,1384.199951,397,4228818,0,2094ne,202,59,29.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
670.2999878,599.5,757,4229228,0,2094ne,202,60,30,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1364.099976,688.2999878,717,4229729,0,2094ne,202,61,30.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1340.099976,541.5999756,777,4230229,0,2094ne,202,62,31,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1368.199951,600.0999756,639,4782729,0,2094ne,203,1,0.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1743.400024,689.0999756,647,4783229,0,2094ne,203,2,1,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
416.2000122,476.2000122,732,4783729,0,2094ne,203,3,1.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1904.300049,721.4000244,680,4784230,0,2094ne,203,4,2,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1556.800049,562.7999878,745,4784729,0,2094ne,203,5,2.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1611,516.2999878,783,4785229,0,2094ne,203,6,3,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1892,593.0999756,764,4785729,0,2094ne,203,7,3.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1289.800049,549.7999878,769,4786229,0,2094ne,203,8,4,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1211.300049,290.7000122,786,4786729,0,2094ne,203,9,4.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1874,522.7000122,752,4787230,0,2094ne,203,10,5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1901.5,558.0999756,746,4787729,0,2094ne,203,11,5.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
385.1000061,436,787,4788230,0,2094ne,203,12,6,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1112.900024,396.5,681,4788730,0,2094ne,203,13,6.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1164.199951,392.6000061,637,4789229,0,2094ne,203,14,7,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1556.300049,1188.400024,320,4789803,0,2094ne,203,15,7.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1099.900024,408.7999878,657,4790229,0,2094ne,203,16,8,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
500.2999878,270.1000061,671,4790729,0,2094ne,203,17,8.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1951.800049,583.5,634,4791229,0,2094ne,203,18,9,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1128.300049,436.6000061,677,4791729,0,2094ne,203,19,9.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2553.199951,873.4000244,638,4792264,0,2094ne,203,20,10,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
436.6000061,454.7999878,740,4792730,0,2094ne,203,21,10.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1787.599976,491.1000061,705,4793229,0,2094ne,203,22,11,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1882.800049,580.0999756,746,4793729,0,2094ne,203,23,11.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1361.199951,317.6000061,765,4794229,0,2094ne,203,24,12,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2208.199951,470.3999939,713,4794730,0,2094ne,203,25,12.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1763.099976,500.7999878,744,4795229,0,2094ne,203,26,13,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1504.5,451.1000061,804,4795729,0,2094ne,203,27,13.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1557.400024,544.0999756,791,4796229,0,2094ne,203,28,14,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1275.599976,253.8000031,793,4796729,0,2094ne,203,29,14.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
383.6000061,437.6000061,847,4797229,0,2094ne,203,30,15,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1519.199951,795.9000244,636,4797729,0,2094ne,203,31,15.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1252.800049,312.6000061,840,4798229,0,2094ne,203,32,16,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
436.2000122,379.6000061,868,4798730,0,2094ne,203,33,16.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
568.4000244,394.5,822,4799229,0,2094ne,203,34,17,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
522.5999756,358.3999939,846,4799730,0,2094ne,203,35,17.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1756,541.9000244,788,4800229,0,2094ne,203,36,18,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
